02-00,02-01,02-02,02-03,02-05,02-06,02-07
798,380,4184054051341529,73531311,2025-03-18 05:45:30,credit,150000000
799,382,4956828950248994,360288424,2025-02-21 01:45:30,savings,150000000
800,139,4385774729926552,119526955,2025-04-06 09:45:30,savings,150000000
801,222,4139627168514515,150793545,2025-05-02 23:45:30,savings,150000000
802,62,4565536706937649,239444274,2025-03-29 06:45:30,credit,150000000
803,90,4951598713276952,27196622,2025-04-17 15:45:30,credit,150000000
804,114,4862325310860479,478695118,2025-04-21 21:45:30,credit,150000000
805,163,4539742575656825,160984778,2025-04-22 23:45:30,savings,150000000
806,388,4711256550485696,468935690,2025-04-26 09:45:30,savings,150000000
807,79,4965151369625780,242515270,2025-03-30 15:45:30,credit,150000000
808,245,4182812382640592,308582954,2025-04-14 06:45:30,debit,150000000
809,531,4125827835483995,32671192,2025-04-19 15:45:30,credit,150000000
810,32,4930641204482528,334933581,2025-03-11 15:45:30,debit,150000000
811,424,4887538622925774,249347610,2025-04-23 22:45:30,credit,150000000
812,152,4472896379008662,379818875,2025-02-06 09:45:30,credit,150000000
813,564,4495391201167693,281744462,2025-02-16 12:45:30,savings,150000000
814,456,4823194675660108,259147927,2025-04-17 19:45:30,savings,150000000
815,210,4341433457977884,329977737,2025-02-19 22:45:30,debit,150000000
816,394,4203215348360226,121583020,2025-04-20 19:45:30,credit,150000000
817,481,4224091273493211,197219906,2025-03-04 01:45:30,credit,150000000
818,597,4449917986920841,6015665,2025-04-25 16:45:30,credit,150000000
819,428,4458331465594922,179973145,2025-04-06 04:45:30,debit,150000000
820,75,4316318120591698,371834431,2025-04-30 21:45:30,debit,150000000
821,141,4067689781081342,155586638,2025-03-01 10:45:30,credit,150000000
822,315,4554248933394570,373335617,2025-03-07 06:45:30,savings,150000000
823,377,4630816605247118,234964139,2025-03-20 17:45:30,credit,150000000
824,96,4800789471049235,242974988,2025-03-24 12:45:30,debit,150000000
825,246,4648468738360259,366785498,2025-02-05 07:45:30,savings,150000000
826,25,4846902281018768,235470626,2025-03-06 05:45:30,credit,150000000
827,335,4519409627218206,253691288,2025-03-03 17:45:30,credit,150000000
828,55,4379739336521068,286398129,2025-02-05 03:45:30,debit,150000000
829,149,4655422310641791,194451584,2025-03-16 21:45:30,savings,150000000
830,381,4846824824022689,338846682,2025-03-01 08:45:30,savings,150000000
831,319,4397894421450435,334278387,2025-04-09 17:45:30,credit,150000000
832,596,4956645018311607,279132070,2025-04-22 10:45:30,credit,150000000
833,108,4131078270144697,86566302,2025-03-04 07:45:30,debit,150000000
834,555,4427269729165617,227436821,2025-04-23 22:45:30,savings,150000000
835,238,4245029249074455,136129555,2025-03-30 19:45:30,savings,150000000
836,418,4907894762732797,163204647,2025-04-30 20:45:30,savings,150000000
837,33,4140136967165944,87971815,2025-04-15 09:45:30,credit,150000000
838,61,4292865651141025,242387944,2025-03-31 21:45:30,debit,150000000
839,241,4364694371918239,114013929,2025-03-24 06:45:30,savings,150000000
840,570,4568542201110055,142876976,2025-03-09 04:45:30,savings,150000000
841,379,4272621801028100,333031441,2025-03-30 03:45:30,savings,150000000
842,196,4330129372566187,345003789,2025-03-20 12:45:30,savings,150000000
843,583,4166877613854597,117858689,2025-02-06 09:45:30,credit,150000000
844,442,4572511543567312,367699791,2025-05-05 02:45:30,debit,150000000
845,104,4446728942305013,14143413,2025-04-22 22:45:30,credit,150000000
846,355,4850149703659573,255827343,2025-02-11 07:45:30,debit,150000000
847,471,4274270966664389,314556563,2025-04-03 16:45:30,savings,150000000
848,49,4075473850174795,10088892,2025-02-27 04:45:30,credit,150000000
849,99,4494746512925566,293135044,2025-05-02 08:45:30,debit,150000000
850,273,4568445309473573,157378265,2025-02-06 15:45:30,savings,150000000
851,133,4769410193761703,246529230,2025-03-26 21:45:30,savings,150000000
852,236,4406063642824134,359240012,2025-02-10 14:45:30,credit,150000000
853,285,4486600814168480,237891993,2025-04-18 12:45:30,debit,150000000
854,457,4224019270619789,371092827,2025-04-18 00:45:30,savings,150000000
855,38,4559819934656856,59116024,2025-04-18 23:45:30,debit,150000000
856,414,4331411248511987,374878747,2025-02-21 14:45:30,debit,150000000
857,293,4078164040829327,382397649,2025-04-20 19:45:30,credit,150000000
858,398,4689886692044615,454703608,2025-02-23 23:45:30,debit,150000000
859,179,4495795915496722,126110281,2025-05-02 01:45:30,credit,150000000
860,340,4129460737010289,278159207,2025-05-04 10:45:30,credit,150000000
861,101,4034882075636354,291965836,2025-04-17 09:45:30,credit,150000000
862,364,4996401438748356,402352492,2025-03-10 07:45:30,credit,150000000
863,599,4183336479057572,26585448,2025-04-08 12:45:30,savings,150000000
864,507,4439318479040728,45332051,2025-04-04 00:45:30,credit,150000000
865,43,4950428245378347,7764172,2025-04-03 11:45:30,savings,150000000
866,431,4230888585818426,16220715,2025-03-19 00:45:30,savings,150000000
867,498,4969489580873696,156088688,2025-03-02 10:45:30,debit,150000000
868,572,4518026026952921,211939517,2025-03-15 14:45:30,credit,150000000
869,447,4492751463121234,285456671,2025-03-25 00:45:30,debit,150000000
870,460,4562538762050911,445268566,2025-04-09 02:45:30,savings,150000000
871,350,4985661425432480,46178234,2025-02-11 15:45:30,debit,150000000
872,538,4704090228763235,34112258,2025-03-10 23:45:30,debit,150000000
873,461,4829313955388720,125671215,2025-02-12 01:45:30,credit,150000000
874,482,4847983330840748,199802044,2025-03-04 23:45:30,debit,150000000
875,407,4414974426875703,268980190,2025-02-21 14:45:30,debit,150000000
876,544,4304705539742736,165740254,2025-03-29 20:45:30,credit,150000000
877,116,4789453596786775,441387386,2025-04-07 19:45:30,savings,150000000
878,280,4894614125935407,235347688,2025-02-11 10:45:30,debit,150000000
879,495,4412043475953924,327937856,2025-05-05 21:45:30,debit,150000000
880,70,4058587370853513,376774899,2025-02-07 21:45:30,credit,150000000
881,294,4959187400119883,470693251,2025-04-29 03:45:30,savings,150000000
882,177,4256628923058404,454634386,2025-02-16 12:45:30,debit,150000000
883,400,4680962922158498,171030363,2025-02-27 10:45:30,debit,150000000
884,520,4828278007771931,277205580,2025-05-04 04:45:30,credit,150000000
885,480,4879636580379959,239088970,2025-04-01 00:45:30,debit,150000000
886,172,4981771240465943,420751883,2025-03-13 13:45:30,credit,150000000
887,462,4924752380481616,277942973,2025-04-12 10:45:30,credit,150000000
888,57,4416017262084402,68659751,2025-03-20 09:45:30,debit,150000000
889,66,4960032472572202,361169880,2025-04-05 02:45:30,credit,150000000
890,64,4506215257667610,54627430,2025-05-05 00:45:30,savings,150000000
891,352,4235909607204171,37192611,2025-03-16 03:45:30,savings,150000000
892,181,4634545628846174,16956519,2025-04-17 00:45:30,credit,150000000
893,125,4102468850176053,13908185,2025-02-17 23:45:30,credit,150000000
894,479,4777431416207308,474793598,2025-02-17 12:45:30,credit,150000000
895,77,4441356126526533,314822776,2025-03-27 14:45:30,savings,150000000
896,595,4912409675930615,196274637,2025-02-22 03:45:30,debit,150000000
897,421,4231581028585836,290351213,2025-05-01 11:45:30,savings,150000000
898,519,4624512805296823,90160926,2025-03-12 03:45:30,savings,150000000
899,92,4296586095402726,155550572,2025-03-19 16:45:30,debit,150000000
900,44,4694790462803880,458408030,2025-04-07 20:45:30,debit,150000000
901,438,4892972311457223,29404929,2025-04-14 12:45:30,savings,150000000
902,187,4143787496899012,330449917,2025-03-22 00:45:30,savings,150000000
903,357,4492876343272603,233382,2025-02-06 00:45:30,credit,150000000
904,428,4391597258159132,189815907,2025-04-05 18:45:30,credit,150000000
905,510,4532675284863743,459477214,2025-02-08 21:45:30,credit,150000000
906,279,4226919062909861,296852994,2025-02-22 12:45:30,credit,150000000
907,364,4638477220356041,404885396,2025-03-19 03:45:30,debit,150000000
908,549,4313998780584435,320469367,2025-04-07 07:45:30,credit,150000000
909,355,4306748461083681,205501805,2025-04-09 13:45:30,savings,150000000
910,219,4886049723008624,79831979,2025-04-19 21:45:30,credit,150000000
911,182,4504811669694342,156767935,2025-02-28 23:45:30,debit,150000000
912,22,4479402955176305,11242987,2025-03-18 12:45:30,debit,150000000
913,525,4255434104511578,351648085,2025-03-27 19:45:30,debit,150000000
914,179,4465674629987998,395092400,2025-03-24 17:45:30,debit,150000000
915,513,4237501683024760,308198207,2025-04-06 18:45:30,savings,150000000
916,504,4750725555860998,106652516,2025-03-28 02:45:30,debit,150000000
917,204,4871940863434058,4449801,2025-02-16 06:45:30,debit,150000000
918,287,4484738021260059,433279625,2025-03-08 10:45:30,debit,150000000
919,595,4715052342828276,476877131,2025-02-07 20:45:30,credit,150000000
920,566,4955727193131746,257555162,2025-03-25 06:45:30,debit,150000000
921,33,4916227085134632,394408815,2025-03-09 16:45:30,credit,150000000
922,382,4104370221746180,218392860,2025-03-08 16:45:30,savings,150000000
923,5,4252170580164490,242254460,2025-02-22 09:45:30,savings,150000000
924,101,4257640188169188,288577956,2025-03-25 11:45:30,credit,150000000
925,298,4428405207765736,366424819,2025-03-28 23:45:30,credit,150000000
926,366,4509861339978635,89199877,2025-02-06 20:45:30,credit,150000000
927,408,4108306812119473,212787321,2025-02-28 16:45:30,credit,150000000
928,545,4113863918554321,41810572,2025-03-01 19:45:30,savings,150000000
929,38,4163593006494092,21443660,2025-02-23 03:45:30,credit,150000000
930,536,4993359048551905,78564198,2025-04-12 14:45:30,savings,150000000
931,76,4194790729569291,416980140,2025-03-15 01:45:30,debit,150000000
932,239,4893268560015876,452627407,2025-03-23 20:45:30,debit,150000000
933,296,4582046318042527,18011722,2025-04-10 14:45:30,savings,150000000
934,291,4294745964750813,3197015,2025-04-16 15:45:30,savings,150000000
935,248,4863760549085385,78072843,2025-05-06 08:45:30,savings,150000000
936,191,4894373590799805,57403169,2025-04-16 14:45:30,savings,150000000
937,599,4897302675197890,19829689,2025-04-01 14:45:30,debit,150000000
938,309,4839239507952385,389760135,2025-04-05 16:45:30,debit,150000000
939,76,4978358673623589,169107603,2025-03-07 14:45:30,credit,150000000
940,390,4843138816827480,167821200,2025-03-08 17:45:30,savings,150000000
941,243,4479851486988308,430899033,2025-02-09 20:45:30,credit,150000000
942,442,4114597499563646,186002336,2025-04-20 11:45:30,credit,150000000
943,385,4000411134207087,364127710,2025-02-06 01:45:30,debit,150000000
944,160,4832044175593960,277839995,2025-02-13 13:45:30,savings,150000000
945,71,4429864232020478,393139996,2025-03-23 17:45:30,credit,150000000
946,380,4138242935707774,149132851,2025-02-09 02:45:30,credit,150000000
947,277,4387389512654529,331517290,2025-04-29 22:45:30,credit,150000000
948,45,4277889426200746,114917593,2025-02-09 16:45:30,savings,150000000
949,180,4170436402653904,136441989,2025-02-11 11:45:30,savings,150000000
950,404,4515123327180179,213420122,2025-02-15 20:45:30,credit,150000000
951,17,4572370975382953,391818950,2025-05-01 10:45:30,savings,150000000
952,191,4502975578701671,14576511,2025-03-10 11:45:30,credit,150000000
953,534,4375809918098134,20742707,2025-04-25 12:45:30,debit,150000000
954,543,4383147529059705,327495744,2025-02-07 21:45:30,credit,150000000
955,352,4175799348617872,443681796,2025-04-04 08:45:30,savings,150000000
956,571,4033764651740158,453961794,2025-04-27 18:45:30,savings,150000000
957,7,4519871972754774,367592555,2025-04-09 03:45:30,credit,150000000
958,102,4642497103786124,357910834,2025-03-08 20:45:30,credit,150000000
959,167,4144232889947341,230795647,2025-03-11 05:45:30,debit,150000000
960,2,4195030973121682,51006634,2025-03-04 13:45:30,savings,150000000
961,483,4392773059056490,426761919,2025-02-14 18:45:30,savings,150000000
962,381,4363907940808953,233592730,2025-04-11 01:45:30,credit,150000000
963,237,4283178286575970,314615684,2025-03-30 00:45:30,credit,150000000
964,74,4441282812918477,237904891,2025-02-05 19:45:30,debit,150000000
965,226,4087544902096437,489635189,2025-05-02 17:45:30,credit,150000000
966,476,4554209098589597,295796027,2025-03-29 20:45:30,credit,150000000
967,586,4486237340584071,26173391,2025-02-15 21:45:30,debit,150000000
968,407,4741423719390687,258130988,2025-04-13 10:45:30,debit,150000000
969,271,4559550583000549,478595497,2025-04-23 21:45:30,credit,150000000
970,86,4141021515371647,323325725,2025-03-31 20:45:30,savings,150000000
971,408,4865182738777568,451729764,2025-04-15 01:45:30,credit,150000000
972,85,4228071564900879,62282923,2025-02-04 14:45:30,savings,150000000
973,331,4355932762254187,199016104,2025-04-08 09:45:30,debit,150000000
974,177,4791763547712048,435710401,2025-02-13 11:45:30,savings,150000000
975,299,4505960203124327,376096222,2025-04-18 07:45:30,savings,150000000
976,291,4868324320404686,106725884,2025-03-05 22:45:30,debit,150000000
977,87,4125903284883488,480841073,2025-04-29 22:45:30,savings,150000000
978,435,4279967561652558,496879486,2025-03-01 07:45:30,savings,150000000
979,285,4056727266335229,99650269,2025-04-26 10:45:30,savings,150000000
980,24,4858849099364611,97446431,2025-04-26 06:45:30,savings,150000000
981,181,4194919772067252,368731302,2025-03-23 13:45:30,credit,150000000
982,494,4205430259558899,320403855,2025-04-08 10:45:30,credit,150000000
983,540,4984043770914915,107953282,2025-04-07 02:45:30,savings,150000000
984,247,4748897472017964,372228297,2025-04-10 07:45:30,savings,150000000
985,405,4470673778383059,405924897,2025-04-10 21:45:30,debit,150000000
986,574,4226761178368047,103004759,2025-03-14 22:45:30,credit,150000000
987,552,4553911586368380,426135301,2025-03-06 06:45:30,debit,150000000
988,507,4932810344403382,403197676,2025-03-20 16:45:30,savings,150000000
989,449,4163173104561276,436700037,2025-04-07 01:45:30,debit,150000000
990,49,4937913292469898,223860210,2025-03-27 13:45:30,debit,150000000
991,279,4515961639151381,76195565,2025-03-18 11:45:30,credit,150000000
992,175,4892189452156575,350754281,2025-02-22 21:45:30,savings,150000000
993,427,4445984178951048,248462643,2025-04-21 12:45:30,debit,150000000
994,98,4749344046734845,198559310,2025-02-26 01:45:30,debit,150000000
995,556,4517680226548766,466534760,2025-02-26 02:45:30,savings,150000000
996,347,4817663141573320,92487084,2025-03-27 19:45:30,debit,150000000
997,226,4440751682302464,354281051,2025-04-19 17:45:30,debit,150000000
998,29,4245782251723683,106555079,2025-04-17 00:45:30,credit,150000000
999,28,4605290638811912,423190772,2025-04-17 21:45:30,savings,150000000
1000,351,4573892905906354,200034388,2025-03-26 06:45:30,debit,150000000
1001,423,4591305788089091,403572981,2025-03-17 11:45:30,debit,150000000
1002,227,4209663573389115,44748099,2025-03-25 11:45:30,debit,150000000
1003,375,4744619590544494,487425496,2025-03-08 12:45:30,savings,150000000
1004,356,4656945531905656,396590495,2025-02-27 08:45:30,savings,150000000
1005,475,4128315693292361,107313928,2025-03-26 15:45:30,credit,150000000
1006,213,4357581444667406,44421153,2025-02-24 06:45:30,credit,150000000
1007,3,4125191530815667,139333868,2025-04-13 07:45:30,savings,150000000
1008,429,4261999166719905,450456321,2025-02-15 10:45:30,debit,150000000
1009,236,4101288397697499,465545400,2025-04-16 21:45:30,savings,150000000
1010,452,4011865167976509,419392598,2025-04-01 17:45:30,credit,150000000
1011,464,4837219326947639,178063463,2025-02-20 02:45:30,savings,150000000
1012,455,4962185269070352,16830901,2025-04-23 13:45:30,credit,150000000
1013,407,4716495668938374,306529817,2025-04-05 08:45:30,debit,150000000
1014,471,4168803024628623,489910035,2025-03-03 20:45:30,debit,150000000
1015,379,4150919560799911,312813509,2025-03-19 09:45:30,credit,150000000
1016,41,4258039525617229,367748817,2025-04-04 03:45:30,savings,150000000
1017,404,4584081155101664,237087328,2025-03-18 12:45:30,savings,150000000
1018,339,4382542747265980,438181429,2025-05-03 10:45:30,savings,150000000
1019,349,4349479045967022,43208142,2025-02-22 11:45:30,credit,150000000
1020,254,4015019509021301,164211533,2025-03-12 15:45:30,debit,150000000
1021,95,4665862522058654,276753809,2025-04-12 20:45:30,debit,150000000
1022,129,4231222833612070,124292766,2025-04-28 04:45:30,debit,150000000
1023,482,4477691646813416,151943300,2025-02-08 12:45:30,savings,150000000
1024,420,4011490916390393,498488769,2025-02-22 04:45:30,credit,150000000
1025,593,4018594667934160,48623259,2025-03-26 21:45:30,debit,150000000
1026,60,4071845224491363,150552312,2025-02-14 10:45:30,credit,150000000
1027,165,4365377901841870,82441900,2025-02-20 09:45:30,debit,150000000
1028,532,4686775039438658,496541236,2025-03-23 21:45:30,credit,150000000
1029,122,4589992360360626,281297035,2025-02-04 18:45:30,debit,150000000
1030,216,4487079239827779,334684758,2025-03-18 23:45:30,debit,150000000
1031,53,4325932837580709,194248743,2025-04-10 00:45:30,debit,150000000
1032,115,4586164362613420,109260116,2025-02-09 14:45:30,credit,150000000
1033,234,4054788248646787,341040380,2025-02-11 09:45:30,debit,150000000
1034,231,4715102950959787,198509090,2025-04-12 16:45:30,savings,150000000
1035,5,4901272529218336,267730381,2025-03-30 16:45:30,debit,150000000
1036,448,4452759767430603,133026176,2025-02-20 10:45:30,debit,150000000
1037,246,4123291785044097,199270194,2025-03-20 16:45:30,savings,150000000
1038,161,4610558273765599,343714816,2025-03-09 21:45:30,credit,150000000
1039,517,4926481072222726,412463154,2025-04-12 05:45:30,credit,150000000
1040,292,4422664986777742,459263641,2025-04-16 01:45:30,credit,150000000
1041,328,4417943435014502,429007750,2025-04-19 06:45:30,savings,150000000
1042,21,4438789431689611,433956514,2025-04-29 11:45:30,credit,150000000
1043,540,4643155154849130,215881418,2025-03-16 18:45:30,credit,150000000
1044,383,4383092714949957,20976423,2025-03-24 21:45:30,debit,150000000
1045,354,4649609361030880,198957819,2025-03-29 02:45:30,savings,150000000
1046,380,4435653433904709,440830081,2025-03-10 06:45:30,credit,150000000
1047,309,4874818549063235,439937366,2025-04-25 00:45:30,savings,150000000
1048,68,4191234167185986,74764259,2025-02-16 09:45:30,savings,150000000
1049,394,4110207203474250,58708928,2025-02-13 14:45:30,savings,150000000
1050,304,4312099481360131,153426670,2025-03-02 14:45:30,credit,150000000
1051,439,4638418760330062,479284259,2025-03-05 12:45:30,debit,150000000
1052,331,4488427564145293,309687862,2025-02-06 16:45:30,savings,150000000
1053,374,4076611742458766,34612586,2025-03-30 00:45:30,credit,150000000
1054,85,4933815359814519,273198217,2025-05-05 14:45:30,debit,150000000
1055,575,4109684726631722,485761582,2025-02-05 15:45:30,savings,150000000
1056,328,4170534066121032,458137062,2025-03-01 13:45:30,credit,150000000
1057,296,4079709508336791,327775269,2025-02-11 05:45:30,credit,150000000
1058,111,4327394244852009,420643775,2025-02-07 18:45:30,credit,150000000
1059,210,4875191795292343,134152018,2025-03-01 14:45:30,debit,150000000
1060,398,4956943881788985,4006026,2025-02-19 23:45:30,savings,150000000
1061,297,4624883197425037,419626143,2025-02-26 16:45:30,savings,150000000
1062,237,4820825685942326,456665667,2025-04-05 23:45:30,savings,150000000
1063,556,4521442872458643,385304637,2025-04-17 08:45:30,savings,150000000
1064,212,4271457488121140,174756866,2025-04-02 06:45:30,debit,150000000
1065,405,4639191297448446,184091718,2025-02-22 01:45:30,debit,150000000
1066,242,4362173126255911,134192131,2025-04-15 05:45:30,debit,150000000
1067,576,4807086451709829,489536596,2025-03-02 09:45:30,savings,150000000
1068,364,4043071116691733,323700613,2025-02-07 20:45:30,savings,150000000
1069,429,4087910348491266,442708032,2025-04-17 06:45:30,debit,150000000
1070,453,4446300831312092,401339733,2025-03-04 16:45:30,debit,150000000
1071,330,4547862899771971,431837398,2025-04-29 18:45:30,debit,150000000
1072,82,4666062272685646,390601782,2025-03-02 11:45:30,credit,150000000
1073,208,4544377217790262,407033820,2025-03-01 02:45:30,savings,150000000
1074,554,4692439575467202,302371308,2025-03-10 07:45:30,savings,150000000
1075,371,4879032907660668,454173851,2025-04-04 10:45:30,savings,150000000
1076,548,4591013052979302,200521691,2025-04-25 06:45:30,credit,150000000
1077,53,4759349053894002,401753338,2025-02-28 19:45:30,savings,150000000
1078,20,4201627365085150,490871604,2025-02-05 23:45:30,credit,150000000
1079,281,4091536867607846,421650773,2025-03-05 13:45:30,savings,150000000
1080,53,4648737370653084,136963926,2025-03-06 11:45:30,debit,150000000
1081,234,4073699793161795,299093116,2025-03-30 12:45:30,debit,150000000
1082,590,4971500938957916,452056584,2025-02-21 01:45:30,credit,150000000
1083,571,4392280823850567,495833452,2025-03-23 03:45:30,savings,150000000
1084,597,4706466601354128,66745131,2025-02-05 21:45:30,debit,150000000
1085,554,4527526019818706,380863184,2025-03-30 10:45:30,debit,150000000
1086,402,4032026741066649,444594459,2025-02-20 09:45:30,savings,150000000
1087,69,4384504372995139,343535135,2025-04-07 10:45:30,credit,150000000
1088,593,4355301915059360,277251436,2025-04-27 23:45:30,debit,150000000
1089,318,4911289719407485,25984013,2025-04-13 13:45:30,credit,150000000
1090,75,4251614629013977,478175748,2025-05-05 13:45:30,debit,150000000
1091,175,4071458078081211,63837318,2025-04-18 14:45:30,debit,150000000
1092,292,4249448362350628,141399594,2025-04-15 23:45:30,credit,150000000
1093,550,4291430901325056,20407467,2025-04-06 22:45:30,credit,150000000
1094,237,4115228090013303,324295077,2025-04-23 13:45:30,debit,150000000
1095,244,4225934025131134,493543016,2025-02-06 11:45:30,savings,150000000
1096,66,4469702253502967,315411240,2025-02-11 14:45:30,credit,150000000
1097,244,4072676351677330,499646614,2025-04-13 03:45:30,credit,150000000
1098,147,4217315473008763,155417135,2025-02-17 07:45:30,savings,150000000
1099,96,4917764899702339,381830769,2025-02-07 15:45:30,debit,150000000
1100,394,4106998322454368,98472002,2025-04-15 16:45:30,credit,150000000
1101,367,4206112947667870,112553322,2025-05-05 16:45:30,credit,150000000
1102,191,4214736178871034,379044411,2025-02-14 09:45:30,credit,150000000
1103,162,4507245277463989,482403711,2025-02-27 15:45:30,credit,150000000
1104,466,4561720450032732,247971980,2025-04-29 15:45:30,savings,150000000
1105,84,4271853136146893,141752728,2025-04-11 23:45:30,debit,150000000
1106,529,4677549214620778,212272253,2025-03-26 22:45:30,savings,150000000
1107,69,4810616295511347,164369554,2025-02-14 10:45:30,credit,150000000
1108,413,4752010346875729,173761565,2025-02-10 08:45:30,savings,150000000
1109,266,4488547503513092,311722637,2025-05-05 09:45:30,credit,150000000
1110,79,4542359854879892,49376260,2025-04-04 05:45:30,credit,150000000
1111,293,4715626396460203,357308044,2025-03-10 02:45:30,debit,150000000
1112,216,4424197382269507,447684109,2025-04-29 02:45:30,savings,150000000
1113,294,4140430412918056,357407426,2025-03-27 08:45:30,credit,150000000
1114,440,4898607557952660,431838042,2025-03-28 14:45:30,credit,150000000
1115,401,4549834304465917,257002622,2025-04-13 19:45:30,credit,150000000
1116,226,4427458475195205,161730683,2025-05-05 10:45:30,savings,150000000
1117,424,4175622867110578,259729260,2025-03-24 12:45:30,savings,150000000
1118,271,4919532413154775,96970674,2025-04-27 09:45:30,debit,150000000
1119,201,4540402781997072,497495595,2025-05-04 16:45:30,savings,150000000
1120,594,4140059783404135,354166244,2025-04-24 16:45:30,credit,150000000
1121,215,4429379071542453,436888730,2025-03-06 11:45:30,savings,150000000
1122,566,4018419157076523,166225293,2025-03-15 09:45:30,credit,150000000
1123,415,4657173774419149,71383499,2025-02-05 01:45:30,debit,150000000
1124,420,4997997539627819,381547766,2025-02-15 06:45:30,credit,150000000
1125,262,4914723890495058,105143205,2025-02-04 19:45:30,savings,150000000
1126,89,4284903715598104,374427719,2025-03-02 14:45:30,savings,150000000
1127,226,4925033149938048,301463273,2025-02-07 10:45:30,savings,150000000
1128,368,4029014786877922,146276589,2025-03-10 05:45:30,savings,150000000
1129,267,4960213627131962,427714126,2025-03-01 06:45:30,debit,150000000
1130,70,4418240752650707,370682530,2025-03-23 15:45:30,credit,150000000
1131,235,4062379814462837,438857282,2025-03-16 00:45:30,credit,150000000
1132,446,4135636212089960,262833134,2025-03-28 21:45:30,credit,150000000
1133,378,4149864534723530,407356317,2025-03-22 00:45:30,savings,150000000
1134,95,4816318396143756,296343421,2025-03-11 04:45:30,debit,150000000
1135,93,4560261569538284,126416390,2025-04-23 16:45:30,debit,150000000
1136,544,4841133022934713,286548311,2025-03-27 02:45:30,debit,150000000
1137,559,4798066052582326,156684766,2025-03-27 11:45:30,debit,150000000
1138,559,4019433761651666,356805468,2025-03-11 02:45:30,savings,150000000
1139,303,4149915078942449,88438775,2025-02-06 07:45:30,debit,150000000
1140,27,4757343538339162,472633715,2025-02-20 18:45:30,credit,150000000
1141,370,4968330861887415,296590225,2025-04-16 01:45:30,savings,150000000
1142,93,4857030442978762,322921015,2025-04-23 23:45:30,credit,150000000
1143,464,4466266839637059,491515572,2025-03-06 04:45:30,savings,150000000
1144,107,4248508603023908,423501324,2025-03-24 13:45:30,savings,150000000
1145,307,4584914159628430,104121503,2025-02-20 03:45:30,savings,150000000
1146,415,4940690719739580,159172675,2025-03-15 04:45:30,savings,150000000
1147,35,4617552446810199,121564777,2025-04-08 15:45:30,credit,150000000
1148,206,4668169969312942,199759145,2025-04-17 04:45:30,savings,150000000
1149,571,4703708212846885,147678977,2025-02-19 07:45:30,savings,150000000
1150,339,4706088927288039,65779058,2025-02-21 13:45:30,credit,150000000
1151,198,4681707369414245,387614630,2025-04-03 21:45:30,credit,150000000
1152,472,4857867018912584,469731552,2025-03-21 03:45:30,debit,150000000
1153,91,4671063751477173,435111422,2025-04-04 12:45:30,credit,150000000
1154,115,4219940220171207,35816498,2025-04-17 23:45:30,debit,150000000
1155,66,4455046580710845,309479009,2025-04-10 03:45:30,credit,150000000
1156,179,4055108384023749,303832586,2025-02-20 13:45:30,savings,150000000
1157,587,4508876573370719,69289732,2025-02-18 05:45:30,debit,150000000
1158,33,4826030781960829,406248600,2025-03-30 05:45:30,debit,150000000
1159,100,4805613188317014,241704974,2025-04-04 05:45:30,credit,150000000
1160,207,4742486016001931,359983709,2025-03-24 14:45:30,debit,150000000
1161,580,4206440709399043,20030669,2025-02-18 18:45:30,credit,150000000
1162,579,4859615088175970,226442347,2025-05-01 05:45:30,savings,150000000
1163,38,4812778513157339,249095520,2025-03-07 20:45:30,debit,150000000
1164,38,4765336751745286,447129716,2025-04-26 01:45:30,savings,150000000
1165,560,4993860709134629,310505473,2025-03-16 03:45:30,credit,150000000
1166,160,4591427260712304,98438837,2025-02-09 11:45:30,debit,150000000
1167,1,4127146694483598,177075466,2025-04-04 09:45:30,savings,150000000
1168,365,4084502833251791,121675872,2025-03-02 01:45:30,credit,150000000
1169,420,4838403774576379,278956688,2025-02-20 03:45:30,debit,150000000
1170,63,4565923231805867,56077486,2025-02-07 18:45:30,savings,150000000
1171,53,4330023023728153,459825559,2025-02-25 00:45:30,credit,150000000
1172,277,4540324927511512,406223960,2025-03-17 16:45:30,savings,150000000
1173,525,4751193820153050,451932776,2025-03-21 09:45:30,credit,150000000
1174,239,4528579062365426,457113960,2025-04-10 06:45:30,savings,150000000
1175,522,4451836575522257,354882264,2025-04-20 08:45:30,debit,150000000
1176,239,4157447397626728,273369343,2025-02-06 04:45:30,savings,150000000
1177,5,4016023544486411,353556275,2025-02-11 11:45:30,debit,150000000
1178,181,4303410640874963,304856383,2025-03-09 09:45:30,debit,150000000
1179,102,4631786165544474,81484694,2025-02-06 06:45:30,debit,150000000
1180,277,4748164647254974,250554041,2025-04-02 07:45:30,debit,150000000
1181,82,4891180185790974,256956000,2025-02-17 05:45:30,savings,150000000
1182,233,4656609593175236,323126614,2025-03-15 19:45:30,debit,150000000
1183,349,4852234178763590,478852621,2025-02-25 18:45:30,savings,150000000
1184,420,4670779587193708,304943601,2025-03-18 16:45:30,credit,150000000
1185,364,4073678390030656,263903362,2025-02-14 11:45:30,debit,150000000
1186,515,4818973874169315,160094239,2025-03-02 14:45:30,debit,150000000
1187,40,4286922790647832,382887257,2025-04-23 17:45:30,savings,150000000
1188,292,4667296712488198,288296274,2025-03-01 12:45:30,debit,150000000
1189,475,4026530770053823,369196500,2025-02-26 09:45:30,credit,150000000
1190,422,4495402216192575,36775858,2025-02-05 18:45:30,savings,150000000
